dayinyear,sunrise_delta,sunset_delta,temp,pressure,cloudiness,humidity_relative,production
164,-1,17,19.6,1012.675,4.0,56.166666666666664,0.0
164,0,16,18.9,1012.525,3.0,57.333333333333336,0.0
164,1,15,18.35,1012.725,1.0,59.199999999999996,0.0
164,2,14,18.65,1013.0,1.0,59.93333333333334,0.020699999999919783
164,3,13,19.675,1013.375,2.0,58.96666666666667,0.08540000000004966
164,4,12,20.875,1013.375,1.0,54.26666666666667,0.13260000000002492
164,5,11,22.775,1013.6,1.0,48.26666666666667,0.32799999999997453
164,6,10,24.375,1013.6,1.0,42.96666666666667,0.755800000000022
164,7,9,25.125,1013.425,0.0,41.36666666666667,1.181699999999978
164,8,8,26.3,1013.4,1.0,35.96666666666667,1.5054000000000087
164,9,7,26.75,1013.25,1.0,33.199999999999996,1.707400000000007
164,10,6,26.35,1013.05,1.0,35.53333333333333,1.7836999999999534
164,11,5,24.775000000000002,1012.875,1.0,42.166666666666664,1.748199999999997
164,12,4,24.775,1012.625,1.0,43.1,1.547900000000027
164,13,3,24.7,1012.425,1.0,43.86666666666667,1.196299999999951
164,14,2,24.025,1012.3000000000001,1.0,43.333333333333336,0.6163999999999987
164,15,1,23.6,1012.425,1.0,44.06666666666666,0.16770000000008167
164,16,0,22.65,1012.65,1.0,47.900000000000006,0.07830000000001291
164,17,-1,21.65,1013.225,1.0,47.333333333333336,0.011199999999917054
164,18,-2,19.925,1013.825,1.0,54.63333333333333,0.0
164,19,-3,19.3,1014.0,1.0,58.73333333333333,0.0
164,20,-4,18.425,1014.325,1.0,66.0,0.0
165,-3,19,17.575000000000003,1014.525,1.0,68.89999999999999,0.0
165,-2,18,17.075,1014.6,1.0,72.83333333333333,0.0
165,-1,17,15.95,1014.675,1.0,73.56666666666668,0.0
165,0,16,15.95,1014.725,1.0,72.46666666666665,0.0
165,1,15,15.775,1015.0,2.0,70.10000000000001,0.0
165,2,14,16.675,1015.5,2.0,66.93333333333334,0.020200000000045293
165,3,13,19.099999999999998,1015.525,1.0,54.06666666666666,0.06719999999995707
165,4,12,20.925,1015.825,1.0,49.13333333333333,0.12020000000006803
165,5,11,22.75,1016.3,1.0,46.93333333333334,0.30729999999994106
165,6,10,23.15,1016.5,1.0,46.96666666666667,0.7583000000000766
165,7,9,23.675,1016.625,1.0,45.166666666666664,1.1993999999999687
165,8,8,23.8,1016.6750000000001,1.0,45.0,1.536100000000033
165,9,7,23.925,1016.525,1.0,44.4,1.730799999999931
165,10,6,24.35,1016.55,1.0,43.36666666666667,1.8120999999999867
165,11,5,24.125,1016.575,1.0,43.6,1.7907000000000153
165,12,4,24.15,1016.55,1.0,42.833333333333336,1.5668000000000575
165,13,3,24.0,1016.55,1.0,41.699999999999996,1.217800000000011
165,14,2,23.575,1016.475,1.0,42.03333333333334,0.6325999999999112
165,15,1,23.175,1016.775,1.0,41.8,0.11440000000004602
165,16,0,22.225,1017.25,1.0,43.0,0.05920000000003256
165,17,-1,20.85,1017.5,1.0,47.56666666666666,0.010499999999979082
165,18,-2,19.75,1018.075,1.0,52.06666666666666,0.0
165,19,-3,18.75,1018.175,1.0,57.73333333333333,0.0
165,20,-4,17.924999999999997,1018.525,1.0,58.43333333333334,0.0
166,-3,19,16.725,1018.7,1.0,64.56666666666668,0.0
166,-2,18,16.1,1018.7,1.0,67.60000000000001,0.0
166,-1,17,15.600000000000001,1018.725,1.0,68.2,0.0
166,0,16,15.3,1018.775,1.0,71.46666666666667,0.0
166,1,15,15.025,1019.0,1.0,72.56666666666666,0.0
166,2,14,15.925,1019.425,1.0,70.7,0.01969999999994343
166,3,13,18.225,1019.625,1.0,62.86666666666667,0.07100000000002638
166,4,12,20.0,1019.75,1.0,55.96666666666667,0.11180000000001655
166,5,11,21.975,1020.0,1.0,49.800000000000004,0.2863999999999578
166,6,10,23.275,1020.075,1.0,46.800000000000004,0.7499000000000251
166,7,9,23.725,1020.175,1.0,45.199999999999996,1.1966999999999643
166,8,8,23.5,1020.225,1.0,46.96666666666667,1.533800000000042
166,9,7,23.825,1020.025,2.0,44.73333333333333,1.426900000000046
166,10,6,23.825,1019.675,2.0,45.03333333333334,1.6229999999999336
166,11,5,23.75,1019.625,1.0,44.23333333333333,1.7105999999999995
166,12,4,24.125,1019.375,1.0,42.43333333333333,1.5896999999999935
166,13,3,23.775,1019.2,1.0,46.333333333333336,1.2069000000000187
166,14,2,22.9,1019.2,1.0,51.1,0.627399999999966
166,15,1,22.075,1019.375,3.0,50.86666666666667,0.15820000000007894
166,16,0,21.125,1019.625,3.0,52.79999999999999,0.07949999999993906
166,17,-1,20.075,1019.9,3.0,54.9,0.012000000000057298
166,18,-2,19.1,1020.225,3.0,59.06666666666666,0.0
166,19,-3,18.0,1020.0999999999999,3.0,63.20000000000001,0.0
166,20,-4,16.8,1020.125,3.0,68.36666666666666,0.0
167,-3,19,15.975,1019.925,3.0,74.56666666666666,0.0
167,-2,18,15.55,1019.65,3.0,77.13333333333334,0.0
167,-1,17,15.125,1019.4,3.0,82.46666666666667,0.0
167,0,16,14.325000000000001,1019.35,3.0,85.7,0.0
167,1,15,13.975,1019.5,2.0,91.03333333333335,0.0
167,2,14,15.0,1019.7,2.0,90.0,0.020699999999919783
167,3,13,17.325,1019.7249999999999,2.0,83.83333333333333,0.07970000000000255
167,4,12,18.95,1019.8,2.0,74.60000000000001,0.13350000000002638
167,5,11,20.175,1020.1,1.0,66.56666666666666,0.3039999999999736
167,6,10,21.275,1019.95,1.0,60.13333333333333,0.7466000000000577
167,7,9,22.1,1019.975,1.0,53.699999999999996,1.1829999999999927
167,8,8,22.8,1019.675,1.0,51.23333333333333,1.3324999999999818
167,9,7,22.875,1019.525,1.0,50.333333333333336,1.362600000000043
167,10,6,23.225,1019.25,1.0,48.96666666666667,1.7921999999999798
167,11,5,23.35,1018.925,1.0,46.96666666666667,1.7572000000000116
167,12,4,23.625,1018.625,1.0,44.56666666666667,1.5574000000000296
167,13,3,23.049999999999997,1018.325,1.0,46.333333333333336,1.2270999999999503
167,14,2,22.825,1018.025,1.0,45.666666666666664,0.6477999999999611
167,15,1,22.2,1018.0250000000001,1.0,46.46666666666666,0.14160000000003947
167,16,0,21.15,1017.8,1.0,49.23333333333333,0.06730000000004566
167,17,-1,19.975,1017.775,2.0,53.46666666666667,0.009500000000002728
167,18,-2,18.05,1017.95,2.0,62.333333333333336,0.0
167,19,-3,17.3,1017.875,3.0,65.63333333333334,0.0
167,20,-4,16.9,1017.8,3.0,67.60000000000001,0.0
168,-3,19,16.65,1017.45,5.0,68.86666666666666,0.0
168,-2,18,16.025,1017.175,4.0,71.13333333333333,0.0
168,-1,17,15.325000000000001,1016.925,3.0,74.73333333333333,0.0
168,0,16,14.825,1016.525,5.0,77.60000000000001,0.0
168,1,15,15.375,1016.425,3.0,73.63333333333334,0.0
168,2,14,16.375,1016.375,5.0,68.56666666666666,0.0284999999998945
168,3,13,17.975,1016.15,4.0,62.13333333333333,0.0967000000000553
168,4,12,19.925,1016.15,4.0,56.800000000000004,0.17960000000005039
168,5,11,21.525,1016.175,6.0,48.86666666666667,0.4137999999999238
168,6,10,23.025,1016.0,6.0,47.4,0.7267000000000507
168,7,9,24.1,1015.7249999999999,7.0,43.5,0.9670999999999594
168,8,8,25.15,1015.4,8.0,41.86666666666667,0.9739000000000715
168,9,7,26.025,1014.775,7.0,39.800000000000004,1.1111999999999398
168,10,6,26.35,1014.45,7.0,39.13333333333333,1.036100000000033
168,11,5,25.25,1014.325,7.0,45.76666666666667,0.6781999999999471
168,12,4,23.75,1014.225,8.0,47.666666666666664,0.24250000000006366
168,13,3,24.975,1014.05,7.0,45.26666666666667,0.43679999999994834
168,14,2,24.1,1013.65,7.0,50.199999999999996,0.39039999999999964
168,15,1,24.3,1013.45,7.0,49.86666666666667,0.2499000000000251
168,16,0,23.45,1013.325,7.0,51.300000000000004,0.09149999999999636
168,17,-1,21.775,1013.3,7.0,58.76666666666667,0.004699999999957072
168,18,-2,20.475,1013.325,7.0,66.0,0.0
168,19,-3,20.775,1013.2,7.0,65.16666666666667,0.0
168,20,-4,20.275,1013.1,7.0,67.06666666666666,0.0
169,-3,19,19.575000000000003,1012.65,7.0,71.8,0.0
169,-2,18,19.1,1012.125,7.0,69.66666666666667,0.0
169,-1,17,18.55,1011.8,7.0,72.39999999999999,0.0
169,0,16,18.075,1012.225,7.0,76.76666666666667,0.0
169,1,15,18.525,1012.325,7.0,76.60000000000001,0.0
169,2,14,18.3,1012.55,7.0,79.93333333333334,0.0
169,3,13,18.6,1012.75,7.0,80.63333333333334,0.023700000000076216
169,4,12,19.2,1012.65,7.0,80.60000000000001,0.10359999999991487
169,5,11,18.9,1012.7,8.0,83.66666666666667,0.19300000000009732
169,6,10,19.325,1012.425,8.0,86.83333333333333,0.29099999999994
169,7,9,19.95,1012.2,8.0,84.3,0.4030999999999949
169,8,8,21.15,1011.7,7.0,79.23333333333333,0.8114000000000487
169,9,7,22.025,1011.45,7.0,74.43333333333334,0.8999000000000024
169,10,6,23.675,1010.775,6.0,66.33333333333333,1.1616999999999962
169,11,5,24.75,1010.25,4.0,61.633333333333326,1.6014000000000124
169,12,4,25.25,1009.825,6.0,57.166666666666664,0.7170999999999594
169,13,3,24.9,1009.3,7.0,59.599999999999994,0.47849999999994
169,14,2,24.1,1008.5250000000001,7.0,65.3,0.2979000000000269
169,15,1,24.0,1008.0,7.0,63.56666666666667,0.14380000000005566
169,16,0,23.3,1008.1500000000001,7.0,65.73333333333333,0.01490000000001146
169,17,-1,22.225,1007.625,8.0,69.73333333333333,0.0
169,18,-2,20.15,1007.6,7.0,79.33333333333333,0.0
169,19,-3,18.65,1007.75,7.0,85.33333333333333,0.0
169,20,-4,18.55,1008.125,7.0,88.83333333333333,0.0
170,-3,19,18.2,1008.8,7.0,89.06666666666666,0.0
170,-2,18,17.875,1009.5,8.0,90.63333333333333,0.0
170,-1,17,17.175,1010.175,6.0,89.83333333333333,0.0
170,0,16,16.275000000000002,1011.05,7.0,88.8,0.0
170,1,15,15.825,1011.625,7.0,89.46666666666665,0.0
170,2,14,15.925,1012.05,7.0,88.89999999999999,0.019499999999993634
170,3,13,16.35,1012.325,7.0,87.13333333333333,0.09919999999999618
170,4,12,17.1,1013.025,4.0,84.8,0.219600000000014
170,5,11,18.3,1013.325,3.0,81.10000000000001,0.387299999999982
170,6,10,19.475,1013.625,5.0,76.53333333333335,0.6234000000000606
170,7,9,20.525,1013.875,5.0,72.39999999999999,0.934699999999907
170,8,8,21.5,1013.825,4.0,65.16666666666667,1.2513999999999896
170,9,7,22.3,1013.775,4.0,60.333333333333336,1.6378000000000839
170,10,6,22.5,1013.45,3.0,56.166666666666664,1.721400000000017
170,11,5,22.925,1013.425,3.0,56.9,1.3447999999999638
170,12,4,22.525,1013.0,5.0,56.96666666666667,1.278599999999983
170,13,3,22.0,1012.7,6.0,56.56666666666666,0.3994999999999891
170,14,2,21.825000000000003,1012.275,7.0,59.73333333333333,0.3020999999999958
170,15,1,21.65,1012.15,7.0,61.26666666666667,0.2919000000000551
170,16,0,21.525,1012.175,7.0,61.93333333333334,0.12630000000001473
170,17,-1,21.075,1012.2,7.0,67.39999999999999,0.012899999999945067
170,18,-2,20.7,1012.725,7.0,71.10000000000001,0.0
170,19,-3,19.95,1012.55,7.0,78.5,0.0
170,20,-4,19.775,1012.075,7.0,83.53333333333333,0.0
171,-3,19,19.75,1011.8,7.0,82.73333333333333,0.0
171,-2,18,19.55,1011.625,7.0,83.60000000000001,0.0
171,-1,17,19.0,1011.15,8.0,85.03333333333335,0.0
171,0,16,18.6,1010.975,7.0,88.03333333333335,0.0
171,1,15,18.15,1010.95,3.0,86.10000000000001,0.0
171,2,14,18.9,1010.55,2.0,83.39999999999999,0.0402000000000271
171,3,13,19.9,1010.175,6.0,82.46666666666667,0.11339999999995598
171,4,12,21.225,1009.9499999999999,5.0,80.10000000000001,0.13160000000004857
171,5,11,22.7,1009.9,6.0,75.16666666666667,0.31539999999995416
171,6,10,23.925,1009.8,7.0,69.5,0.7507000000000517
171,7,9,24.85,1009.6,7.0,66.13333333333334,1.0839999999999463
171,8,8,25.925,1009.1,7.0,60.73333333333333,1.3735000000000355
171,9,7,25.05,1009.375,7.0,57.333333333333336,0.4941000000000031
171,10,6,21.7,1009.65,7.0,66.66666666666667,0.08899999999994179
171,11,5,20.425,1009.975,7.0,82.60000000000001,0.0
171,12,4,20.0,1009.8249999999999,7.0,91.56666666666668,0.04060000000004038
171,13,3,19.525,1010.05,7.0,92.96666666666665,0.01779999999996562
171,14,2,19.4,1010.625,7.0,93.53333333333335,0.010300000000029286
171,15,1,19.325,1010.625,6.0,94.5,0.16999999999995907
171,16,0,19.4,1010.95,7.0,94.76666666666667,0.09140000000002146
171,17,-1,19.3,1011.5,5.0,95.93333333333334,0.020499999999969987
171,18,-2,18.75,1012.175,5.0,96.66666666666667,0.0
171,19,-3,18.5,1012.4,4.0,97.06666666666666,0.0
171,20,-4,17.875,1012.6,4.0,97.2,0.0
172,-3,20,17.775,1012.95,4.0,96.56666666666666,0.0
172,-2,19,17.525,1013.175,6.0,92.53333333333335,0.0
172,-1,18,17.25,1013.425,7.0,92.10000000000001,0.0
172,0,17,16.650000000000002,1014.175,4.0,93.3,0.0
172,1,16,16.05,1014.725,3.0,93.23333333333333,0.0
172,2,15,16.275,1015.475,4.0,94.43333333333334,0.022000000000048203
172,3,14,17.05,1016.2,7.0,89.26666666666667,0.10429999999996653
172,4,13,17.475,1016.925,7.0,85.63333333333333,0.13600000000008095
172,5,12,18.375,1017.2,4.0,83.10000000000001,0.3748999999999114
172,6,11,19.675,1017.6,2.0,74.86666666666666,0.7667999999999893
172,7,10,20.75,1017.975,1.0,71.03333333333333,1.2139000000000806
172,8,9,21.225,1018.225,2.0,69.2,1.5255999999999403
172,9,8,21.475,1018.4,1.0,63.56666666666666,1.5863000000000511
172,10,7,22.175,1018.85,1.0,61.63333333333333,1.8468000000000302
172,11,6,22.225,1018.875,1.0,60.666666666666664,1.2146999999999935
172,12,5,22.3,1019.05,3.0,58.166666666666664,1.2334999999999354
172,13,4,22.45,1019.225,3.0,57.76666666666667,1.1315000000000737
172,14,3,22.625,1019.275,3.0,55.56666666666666,0.6282999999999674
172,15,2,21.325,1018.8,5.0,65.43333333333334,0.2763999999999669
172,16,1,20.75,1018.725,6.0,68.26666666666667,0.11770000000001346
172,17,0,19.525,1018.875,7.0,71.36666666666667,0.01999999999998181
172,18,-1,18.775,1019.3,7.0,75.26666666666667,0.0
172,19,-2,18.175,1019.325,7.0,77.9,0.0
172,20,-3,17.175,1019.575,7.0,83.53333333333335,0.0
173,-3,20,16.525,1019.65,7.0,86.39999999999999,0.0
173,-2,19,15.9,1019.375,7.0,85.93333333333334,0.0
173,-1,18,15.575,1019.225,7.0,87.76666666666667,0.0
173,0,17,15.275,1019.025,7.0,88.73333333333333,0.0
173,1,16,15.475000000000001,1018.825,7.0,86.53333333333335,0.0
173,2,15,16.375,1018.875,5.0,85.5,0.042699999999967986
173,3,14,17.9,1018.725,5.0,83.36666666666667,0.11240000000009331
173,4,13,19.1,1018.275,4.0,80.06666666666666,0.2217999999999165
173,5,12,19.85,1017.825,6.0,77.8,0.39370000000008076
173,6,11,20.075,1017.85,7.0,78.36666666666667,0.4117999999999711
173,7,10,20.025,1018.0,8.0,79.66666666666667,0.3653000000000475
173,8,9,19.725,1017.825,8.0,83.39999999999999,0.2987999999999147
173,9,8,19.2,1017.5,8.0,83.73333333333333,0.15550000000007458
173,10,7,19.5,1017.5,8.0,82.0,0.209699999999998
173,11,6,19.65,1017.275,8.0,81.89999999999999,0.36369999999999436
173,12,5,19.75,1017.325,7.0,78.83333333333333,0.52699999999993
173,13,4,20.325,1017.6,7.0,77.33333333333333,0.44870000000003074
173,14,3,19.925,1017.675,6.0,78.3,0.3667000000000371
173,15,2,19.575000000000003,1018.425,5.0,81.56666666666666,0.23109999999996944
173,16,1,19.0,1019.0,5.0,82.23333333333333,0.10990000000003874
173,17,0,17.95,1019.65,5.0,85.3,0.03469999999992979
173,18,-1,17.2,1020.025,3.0,88.06666666666666,0.0
173,19,-2,16.8,1020.575,3.0,88.5,0.0
173,20,-3,16.325,1021.125,3.0,88.83333333333333,0.0
174,-3,20,15.799999999999999,1021.5749999999999,3.0,91.96666666666665,0.0
174,-2,19,15.325,1022.0,3.0,93.36666666666667,0.0
174,-1,18,15.075,1022.275,3.0,94.60000000000001,0.0
174,0,17,14.899999999999999,1022.65,3.0,95.23333333333333,0.0
174,1,16,14.15,1023.125,1.0,95.5,0.0
174,2,15,14.875,1023.675,1.0,94.93333333333334,0.0181999999999789
174,3,14,15.75,1023.975,1.0,94.2,0.0745000000000573
174,4,13,17.475,1024.35,2.0,87.7,0.12139999999999418
174,5,12,19.65,1024.625,2.0,73.46666666666665,0.2921000000000049
174,6,11,21.075,1024.925,3.0,62.166666666666664,0.7231000000000449
174,7,10,22.05,1025.2,4.0,58.43333333333334,1.080699999999979
174,8,9,23.3,1025.25,6.0,56.199999999999996,1.356899999999996
174,9,8,23.8,1025.075,7.0,57.26666666666666,1.261700000000019
174,10,7,24.1,1024.85,7.0,58.06666666666666,1.3095999999999322
174,11,6,23.9,1024.7,7.0,56.800000000000004,1.457899999999995
174,12,5,22.825,1024.875,7.0,62.666666666666664,1.0115000000000691
174,13,4,23.125,1024.8500000000001,5.0,64.0,0.282799999999952
174,14,3,22.95,1025.075,5.0,60.06666666666666,0.3568000000000211
174,15,2,22.5,1025.0,5.0,60.06666666666667,0.14449999999999363
174,16,1,21.5,1025.2,3.0,59.73333333333333,0.06929999999999836
174,17,0,19.75,1025.45,3.0,67.7,0.015199999999936153
174,18,-1,18.175,1025.65,4.0,73.2,0.0
174,19,-2,16.975,1025.55,5.0,73.60000000000001,0.0
174,20,-3,15.9,1025.55,3.0,77.03333333333333,0.0
175,-3,20,15.45,1025.55,2.0,77.10000000000001,0.0
175,-2,19,14.8,1025.425,2.0,79.76666666666667,0.0
175,-1,18,14.024999999999999,1025.375,2.0,83.16666666666667,0.0
175,0,17,13.8,1025.2,1.0,85.46666666666665,0.0
175,1,16,13.774999999999999,1025.225,1.0,87.03333333333335,0.0
175,2,15,14.425,1025.375,1.0,86.7,0.017200000000002547
175,3,14,15.899999999999999,1025.675,6.0,84.23333333333333,0.06410000000005311
175,4,13,17.5,1025.775,7.0,82.36666666666667,0.10569999999995616
175,5,12,18.55,1025.85,7.0,78.06666666666666,0.287900000000036
175,6,11,19.9,1025.75,5.0,74.63333333333334,0.7436000000000149
175,7,10,21.1,1025.7,2.0,68.56666666666666,1.1223999999999705
175,8,9,21.775,1025.25,1.0,63.43333333333334,1.451400000000035
175,9,8,22.7,1024.85,1.0,57.9,1.7110999999999876
175,10,7,23.525,1024.325,1.0,54.0,1.820699999999988
175,11,6,23.825,1024.025,1.0,51.1,1.770399999999995
175,12,5,24.2,1023.525,1.0,48.76666666666667,1.601099999999974
175,13,4,23.8,1023.125,1.0,52.1,1.2557000000000471
175,14,3,23.675,1022.65,1.0,54.56666666666666,0.6522999999999683
175,15,2,22.875,1022.2,1.0,67.10000000000001,0.12030000000004293
175,16,1,22.175,1021.9000000000001,0.0,69.36666666666666,0.06420000000002801
175,17,0,20.95,1021.9499999999999,0.0,71.16666666666667,0.011999999999943611
175,18,-1,19.525,1021.85,0.0,77.43333333333334,0.0
175,19,-2,18.475,1021.375,0.0,83.36666666666666,0.0
175,20,-3,17.475,1021.275,0.0,87.8,0.0
176,-3,20,17.175,1020.775,0.0,87.5,0.0
176,-2,19,16.675,1020.05,0.0,89.23333333333333,0.0
176,-1,18,15.975000000000001,1019.55,0.0,91.26666666666667,0.0
176,0,17,15.5,1019.1,0.0,93.13333333333333,0.0
176,1,16,15.425,1018.775,0.0,93.06666666666668,0.0
176,2,15,16.5,1018.675,0.0,92.86666666666667,0.01779999999996562
176,3,14,19.475,1018.525,0.0,84.66666666666667,0.06400000000007822
176,4,13,21.7,1018.225,0.0,70.53333333333335,0.10059999999998581
176,5,12,23.975,1018.05,0.0,62.46666666666667,0.27149999999994634
176,6,11,25.425,1017.75,1.0,54.166666666666664,0.7264000000000124
176,7,10,27.1,1017.325,1.0,47.800000000000004,1.1703999999999724
176,8,9,27.4,1016.725,1.0,48.93333333333334,1.5095000000000027
176,9,8,28.35,1016.3,1.0,46.53333333333333,1.6965000000000146
176,10,7,28.85,1015.6,1.0,44.23333333333333,1.7608999999999924
176,11,6,29.075,1015.075,1.0,44.800000000000004,1.737100000000055
176,12,5,29.225,1014.625,1.0,44.1,1.5743999999999687
176,13,4,30.125,1014.0,1.0,38.199999999999996,1.2105000000000246
176,14,3,29.4,1013.575,1.0,38.166666666666664,0.6332999999999629
176,15,2,28.1,1013.45,1.0,42.43333333333333,0.14010000000007494
176,16,1,27.45,1013.2,1.0,43.6,0.0747000000000071
176,17,0,24.225,1013.425,3.0,53.0,0.012899999999945067
176,18,-1,22.475,1013.95,5.0,64.2,0.0
176,19,-2,21.35,1014.65,6.0,65.36666666666667,0.0
176,20,-3,20.1,1014.925,4.0,66.83333333333333,0.0
177,-3,20,19.3,1015.05,5.0,70.06666666666666,0.0
177,-2,19,18.625,1015.225,2.0,77.89999999999999,0.0
177,-1,18,18.05,1015.7,6.0,82.96666666666665,0.0
177,0,17,17.425,1016.05,2.0,80.66666666666667,0.0
177,1,16,16.775,1016.675,3.0,77.2,0.0
177,2,15,16.8,1017.4,2.0,73.56666666666666,0.02030000000002019
177,3,14,17.35,1017.975,3.0,70.13333333333334,0.07110000000000127
177,4,13,18.125,1018.85,3.0,68.73333333333333,0.12170000000003256
177,5,12,18.8,1019.275,3.0,66.56666666666666,0.3104999999999336
177,6,11,19.375,1019.7,3.0,61.9,0.707300000000032
177,7,10,20.025,1020.175,5.0,57.36666666666667,1.0824999999999818
177,8,9,20.25,1020.5,6.0,51.833333333333336,1.411100000000033
177,9,8,21.025,1020.85,6.0,51.333333333333336,1.5772999999999229
177,10,7,20.925,1020.95,6.0,53.833333333333336,1.8641000000000076
177,11,6,20.9,1021.1,5.0,51.46666666666667,1.582400000000007
177,12,5,20.85,1021.25,6.0,49.800000000000004,1.1123000000000047
177,13,4,20.125,1021.2,7.0,54.86666666666667,0.5919000000000096
177,14,3,19.85,1021.15,7.0,57.666666666666664,0.48270000000002256
177,15,2,19.575,1021.2,7.0,58.300000000000004,0.26969999999994343
177,16,1,18.925,1021.475,7.0,59.76666666666667,0.11270000000001801
177,17,0,18.1,1021.6,7.0,64.13333333333334,0.01490000000001146
177,18,-1,17.15,1022.175,7.0,68.33333333333333,0.0
177,19,-2,16.05,1022.125,7.0,72.76666666666667,0.0
177,20,-3,15.275,1021.925,6.0,77.66666666666667,0.0
178,-3,20,15.450000000000001,1021.7,6.0,82.33333333333333,0.0
178,-2,19,15.850000000000001,1022.025,6.0,82.13333333333334,0.0
178,-1,18,15.924999999999999,1021.975,6.0,81.26666666666667,0.0
178,0,17,15.775,1021.625,7.0,82.66666666666667,0.0
178,1,16,14.625,1021.775,6.0,83.7,0.0
178,2,15,15.275,1022.0,4.0,80.5,0.01740000000006603
178,3,14,16.625,1022.0500000000001,6.0,78.26666666666667,0.11829999999997654
178,4,13,18.15,1022.175,7.0,75.16666666666667,0.2015999999999849
178,5,12,19.025,1022.15,7.0,63.833333333333336,0.3604000000000269
178,6,11,20.075,1022.225,7.0,56.1,0.6920999999999822
178,7,10,20.325,1022.225,7.0,52.23333333333333,0.5901999999999816
178,8,9,19.6,1022.225,7.0,54.166666666666664,0.5945000000000391
178,9,8,20.75,1021.95,7.0,50.93333333333334,1.0938999999999623
178,10,7,21.225,1021.575,7.0,48.333333333333336,1.7060999999999922
178,11,6,20.975,1021.3,7.0,50.699999999999996,1.3598000000000638
178,12,5,20.675,1021.1,7.0,53.333333333333336,0.8472999999999047
178,13,4,20.700000000000003,1020.625,7.0,52.9,0.6673000000000684
178,14,3,20.225,1020.275,7.0,53.333333333333336,0.3833999999999378
178,15,2,19.625,1020.25,7.0,57.43333333333334,0.20470000000000255
178,16,1,19.3,1020.45,7.0,57.166666666666664,0.04690000000005057
178,17,0,18.95,1020.375,7.0,59.96666666666667,0.0
178,18,-1,18.075,1020.55,7.0,63.199999999999996,0.0
178,19,-2,17.4,1020.375,7.0,66.26666666666667,0.0
178,20,-3,17.1,1020.125,7.0,69.26666666666667,0.0
179,-3,20,16.875,1019.75,7.0,74.89999999999999,0.0
179,-2,19,16.674999999999997,1019.625,7.0,78.36666666666666,0.0
179,-1,18,16.625,1019.45,7.0,81.23333333333333,0.0
179,0,17,16.525,1019.025,7.0,81.43333333333334,0.0
179,1,16,16.425,1018.75,7.0,84.16666666666667,0.0
179,2,15,16.65,1018.8,7.0,84.46666666666667,0.01969999999994343
179,3,14,17.1,1018.7,7.0,84.5,0.05870000000004438
179,4,13,17.675,1018.875,8.0,84.26666666666667,0.17390000000000327
179,5,12,18.25,1019.1,8.0,83.43333333333334,0.1935999999999467
179,6,11,19.05,1019.15,7.0,82.33333333333333,0.2576999999999998
179,7,10,20.0,1019.025,7.0,79.36666666666666,0.4136000000000877
179,8,9,21.175,1018.975,7.0,76.13333333333334,0.5463999999999487
179,9,8,21.65,1018.8,5.0,73.26666666666667,0.4432000000000471
179,10,7,21.875,1018.375,7.0,70.60000000000001,0.5037999999999556
179,11,6,22.175,1018.35,7.0,69.63333333333334,0.2702000000000453
179,12,5,21.825,1018.05,7.0,68.26666666666667,0.17449999999996635
179,13,4,21.4,1017.85,7.0,70.39999999999999,0.21820000000002437
179,14,3,21.25,1017.725,7.0,72.39999999999999,0.04509999999993397
179,15,2,20.900000000000002,1017.6750000000001,7.0,73.39999999999999,0.04759999999998854
179,16,1,20.325,1017.675,7.0,75.0,0.060100000000034015
179,17,0,19.825,1017.525,7.0,76.56666666666666,0.01490000000001146
179,18,-1,19.25,1017.725,7.0,80.0,0.0
179,19,-2,18.35,1017.5500000000001,7.0,82.23333333333333,0.0
179,20,-3,17.675,1017.3,7.0,84.0,0.0
180,-3,20,17.45,1017.15,7.0,85.5,0.0
180,-2,19,17.15,1016.725,7.0,87.10000000000001,0.0
180,-1,18,17.225,1016.35,7.0,87.03333333333335,0.0
180,0,17,17.375,1015.925,7.0,86.83333333333333,0.0
180,1,16,17.45,1015.7,7.0,87.7,0.0
180,2,15,17.55,1015.575,7.0,87.83333333333333,0.0009999999999763531
180,3,14,17.925,1015.575,7.0,87.0,0.07770000000004984
180,4,13,18.525,1015.6,7.0,84.66666666666667,0.20650000000000546
180,5,12,19.775,1015.4,6.0,80.46666666666667,0.41399999999998727
180,6,11,20.375,1015.35,7.0,74.96666666666667,0.5776999999999362
180,7,10,20.55,1015.4,7.0,72.39999999999999,0.4131000000000995
180,8,9,20.525,1015.45,7.0,73.8,0.4553999999999405
180,9,8,20.1,1015.325,7.0,72.5,0.5610000000000355
180,10,7,19.45,1015.425,7.0,75.2,0.4130999999999858
180,11,6,18.65,1015.7,7.0,78.73333333333333,0.21529999999995653
180,12,5,17.8,1015.825,8.0,82.06666666666666,0.10570000000006985
180,13,4,16.975,1015.95,8.0,85.86666666666667,0.08389999999997144
180,14,3,16.675,1016.1,7.0,86.03333333333335,0.1108000000000402
180,15,2,16.4,1016.3,7.0,84.86666666666666,0.21729999999990923
180,16,1,16.475,1016.45,6.0,79.03333333333335,0.07400000000006912
180,17,0,16.3,1016.6,5.0,77.23333333333333,0.0050999999999703505
180,18,-1,15.7,1016.75,5.0,76.39999999999999,0.0
180,19,-2,14.75,1016.825,4.0,77.89999999999999,0.0
180,20,-3,13.225000000000001,1016.925,3.0,82.8,0.0
181,-3,20,11.85,1016.775,3.0,86.46666666666665,0.0
